external_ref,status,source,ref,date_time,state,cvv_provided,amount,country,currency,rates
Ij-uuRXptp_EHguLzF0fA,TRUE,GLOBALPAY,evt_1ETKLZNs_JCxY_wyEK3mYaE,2019-05-23T19:12:00.000Z,ACCEPTED,FALSE,124864.38,UK,GBP,"{""CAD"":1.3736681334570988,""EUR"":0.7184580167624723,""MXN"":25.03836957381036,""USD"":1,""SGD"":1.4547328498572267,""AUD"":1.632082669317196,""GBP"":0.6652535867899577}"
uC3T4-3sQdmdEdDG5sWgG,TRUE,GLOBALPAY,evt_1EJgTr39lfSjbFypDsNYkVf,2019-05-23T00:00:00.000Z,ACCEPTED,FALSE,139821.22,FR,EUR,"{""CAD"":1.3784879150053346,""EUR"":0.7232883225211003,""MXN"":25.035636062159206,""USD"":1,""SGD"":1.4568053954946754,""AUD"":1.63075428822863,""GBP"":0.6639657613469729}"
_YETI56EmIkrR02MIL7Ky,TRUE,GLOBALPAY,evt_1EZv7SqhlegZeLOvHhsksUE,2019-05-23T04:48:00.000Z,DECLINED,FALSE,140327.23,FR,EUR,"{""CAD"":1.3784879150053346,""EUR"":0.7232883225211003,""MXN"":25.035636062159206,""USD"":1,""SGD"":1.4568053954946754,""AUD"":1.63075428822863,""GBP"":0.6639657613469729}"
5xmvzpRWBfDptLBjEBKtw,TRUE,GLOBALPAY,evt_1EiHfywnIlfplpjmpUTnKLa,2019-05-23T09:36:00.000Z,ACCEPTED,FALSE,140150.85,FR,EUR,"{""CAD"":1.3784879150053346,""EUR"":0.7232883225211003,""MXN"":25.035636062159206,""USD"":1,""SGD"":1.4568053954946754,""AUD"":1.63075428822863,""GBP"":0.6639657613469729}"
PDXql2HzKv7EAEphlqVtF,TRUE,GLOBALPAY,evt_1EPdpAE4UR2lQgBgtoZ5QIb,2019-05-23T14:24:00.000Z,DECLINED,FALSE,140820.73,FR,EUR,"{""CAD"":1.3784879150053346,""EUR"":0.7232883225211003,""MXN"":25.035636062159206,""USD"":1,""SGD"":1.4568053954946754,""AUD"":1.63075428822863,""GBP"":0.6639657613469729}"
f6eAg5ky5tTO3dpileA8P,TRUE,GLOBALPAY,evt_1EleR6EIWHNZNIMJHf9_Gf3,2019-05-23T19:12:00.000Z,DECLINED,FALSE,140682.84,FR,EUR,"{""CAD"":1.3784879150053346,""EUR"":0.7232883225211003,""MXN"":25.035636062159206,""USD"":1,""SGD"":1.4568053954946754,""AUD"":1.63075428822863,""GBP"":0.6639657613469729}"
PsadyC7vsSN7Uc9CiHvFV,TRUE,GLOBALPAY,evt_1EgiMH2Cvhjbz__mfsQB46m,2019-05-23T00:00:00.000Z,DECLINED,FALSE,148052.4,CA,CAD,"{""CAD"":1.3749394731596425,""EUR"":0.7252047617439543,""MXN"":25.04011863829335,""USD"":1,""SGD"":1.4572543562582916,""AUD"":1.629076353338359,""GBP"":0.6596221811099491}"
JXWEQGe57RX4DaVjwrRiC,TRUE,GLOBALPAY,evt_1ERxtDFFQaZEMC43eg9QO1p,2019-05-23T04:48:00.000Z,ACCEPTED,FALSE,147794.76,CA,CAD,"{""CAD"":1.3749394731596425,""EUR"":0.7252047617439543,""MXN"":25.04011863829335,""USD"":1,""SGD"":1.4572543562582916,""AUD"":1.629076353338359,""GBP"":0.6596221811099491}"
SbdgCZnCyB-k1Nu0FrVtm,TRUE,GLOBALPAY,evt_1EAR91hxmkStKZfJnFZHNFl,2019-05-23T09:36:00.000Z,ACCEPTED,FALSE,147664.4,CA,CAD,"{""CAD"":1.3749394731596425,""EUR"":0.7252047617439543,""MXN"":25.04011863829335,""USD"":1,""SGD"":1.4572543562582916,""AUD"":1.629076353338359,""GBP"":0.6596221811099491}"
uv6oCJ16Ow9AbgjIL3tqu,TRUE,GLOBALPAY,evt_1EvwHoTKPw2SohWrCTLJ7x8,2019-05-23T14:24:00.000Z,ACCEPTED,FALSE,148006.82,CA,CAD,"{""CAD"":1.3749394731596425,""EUR"":0.7252047617439543,""MXN"":25.04011863829335,""USD"":1,""SGD"":1.4572543562582916,""AUD"":1.629076353338359,""GBP"":0.6596221811099491}"
R-LDLp2_dMrRjQpG8aA1V,TRUE,GLOBALPAY,evt_1EMe4T9EqINojE1EbO2nlCa,2019-05-23T19:12:00.000Z,ACCEPTED,FALSE,148083.85,CA,CAD,"{""CAD"":1.3749394731596425,""EUR"":0.7252047617439543,""MXN"":25.04011863829335,""USD"":1,""SGD"":1.4572543562582916,""AUD"":1.629076353338359,""GBP"":0.6596221811099491}"
4g7IFzFsockd5o2GWAtiY,TRUE,GLOBALPAY,evt_1EEN4-xMVSPJSccMuXUkWnT,2019-05-23T00:00:00.000Z,ACCEPTED,FALSE,140720.39,AE,USD,"{""CAD"":1.3751478706359068,""EUR"":0.7261160398098092,""MXN"":25.042303660704896,""USD"":1,""SGD"":1.4561593293009796,""AUD"":1.6316165146193131,""GBP"":0.6638616965415097}"
vFoF3Agu7M9DZ3vod9klJ,TRUE,GLOBALPAY,evt_1EUO_4yLAdJBKHnn_PoXWDq,2019-05-23T04:48:00.000Z,ACCEPTED,FALSE,141235.4,AE,USD,"{""CAD"":1.3751478706359068,""EUR"":0.7261160398098092,""MXN"":25.042303660704896,""USD"":1,""SGD"":1.4561593293009796,""AUD"":1.6316165146193131,""GBP"":0.6638616965415097}"
hBjQiUZruRUhPIIVQe4dX,TRUE,GLOBALPAY,evt_1EPJAnmSiydqvjKbWR-UXLU,2019-05-23T09:36:00.000Z,ACCEPTED,FALSE,141284.77,AE,USD,"{""CAD"":1.3751478706359068,""EUR"":0.7261160398098092,""MXN"":25.042303660704896,""USD"":1,""SGD"":1.4561593293009796,""AUD"":1.6316165146193131,""GBP"":0.6638616965415097}"
Dpv419BvrFPfWppWdhqby,TRUE,GLOBALPAY,evt_1EppoSRJOB1j_J7ih0cPrwA,2019-05-23T14:24:00.000Z,ACCEPTED,FALSE,141943.62,AE,USD,"{""CAD"":1.3751478706359068,""EUR"":0.7261160398098092,""MXN"":25.042303660704896,""USD"":1,""SGD"":1.4561593293009796,""AUD"":1.6316165146193131,""GBP"":0.6638616965415097}"
dvL5IwxkGDl00DXA1kRD-,TRUE,GLOBALPAY,evt_1Ezu-u_77RmfqPC6MCRKZEK,2019-05-23T19:12:00.000Z,ACCEPTED,FALSE,141977.85,AE,USD,"{""CAD"":1.3751478706359068,""EUR"":0.7261160398098092,""MXN"":25.042303660704896,""USD"":1,""SGD"":1.4561593293009796,""AUD"":1.6316165146193131,""GBP"":0.6638616965415097}"
FQjsIQVnA2km1jlyn7c9r,TRUE,GLOBALPAY,evt_1ET2xHupjuBoeZIy2-Cdj6k,2019-05-24T00:00:00.000Z,ACCEPTED,FALSE,140849.61,US,USD,"{""CAD"":1.3723119287872287,""EUR"":0.7271357476950321,""MXN"":25.042401128823116,""USD"":1,""SGD"":1.4583413666876912,""AUD"":1.632134165087199,""GBP"":0.6648906558493003}"
KC06bK4sW-JCslAWIazoY,TRUE,GLOBALPAY,evt_1EfEOEHXeqPLzDltJ6bpw8G,2019-05-24T04:48:00.000Z,DECLINED,FALSE,141171.3,US,USD,"{""CAD"":1.3723119287872287,""EUR"":0.7271357476950321,""MXN"":25.042401128823116,""USD"":1,""SGD"":1.4583413666876912,""AUD"":1.632134165087199,""GBP"":0.6648906558493003}"
xULAdmVox6-9jQPnLf5rb,TRUE,GLOBALPAY,evt_1EsX2frtQyksoaAb40HvMmq,2019-05-24T09:36:00.000Z,DECLINED,FALSE,141840.24,US,USD,"{""CAD"":1.3723119287872287,""EUR"":0.7271357476950321,""MXN"":25.042401128823116,""USD"":1,""SGD"":1.4583413666876912,""AUD"":1.632134165087199,""GBP"":0.6648906558493003}"
kZ5TohpEJ6rGPENzquTSI,TRUE,GLOBALPAY,evt_1Erd_iYtaRTF0fUIw_pxJs5,2019-05-24T14:24:00.000Z,DECLINED,FALSE,142132.65,US,USD,"{""CAD"":1.3723119287872287,""EUR"":0.7271357476950321,""MXN"":25.042401128823116,""USD"":1,""SGD"":1.4583413666876912,""AUD"":1.632134165087199,""GBP"":0.6648906558493003}"
N7cPUUkpIyVgqlgNvaPzx,TRUE,GLOBALPAY,evt_1EVRCeYpesMyjsFxy4_Jog0,2019-05-24T19:12:00.000Z,ACCEPTED,FALSE,142453.44,US,USD,"{""CAD"":1.3723119287872287,""EUR"":0.7271357476950321,""MXN"":25.042401128823116,""USD"":1,""SGD"":1.4583413666876912,""AUD"":1.632134165087199,""GBP"":0.6648906558493003}"
1XKaYKNAdEkuRKvKWEcAg,TRUE,GLOBALPAY,evt_1ERz8VBmj3CluG39VVQ7lhk,2019-05-24T00:00:00.000Z,ACCEPTED,FALSE,127705.85,MX,MXN,"{""CAD"":1.3678473103836157,""EUR"":0.7229993862397831,""MXN"":25.042375341939778,""USD"":1,""SGD"":1.4536449667047668,""AUD"":1.6358910443212287,""GBP"":0.664029409925193}"
ovOa8XnTww8XAb2vptgIV,TRUE,GLOBALPAY,evt_1EJQsk83t8cCA00TD3hM5F0,2019-05-24T04:48:00.000Z,ACCEPTED,FALSE,128202.5,MX,MXN,"{""CAD"":1.3678473103836157,""EUR"":0.7229993862397831,""MXN"":25.042375341939778,""USD"":1,""SGD"":1.4536449667047668,""AUD"":1.6358910443212287,""GBP"":0.664029409925193}"
S7oPcyIVY5oMXWTDc_XRR,TRUE,GLOBALPAY,evt_1EihY6LbpbWo5XA4OQ86Rzf,2019-05-24T09:36:00.000Z,ACCEPTED,FALSE,128552.48,MX,MXN,"{""CAD"":1.3678473103836157,""EUR"":0.7229993862397831,""MXN"":25.042375341939778,""USD"":1,""SGD"":1.4536449667047668,""AUD"":1.6358910443212287,""GBP"":0.664029409925193}"
7bzbSMQnGikaNzgcVhDk7,TRUE,GLOBALPAY,evt_1EBdKxAAQNX2sITA_FQe_XP,2019-05-24T14:24:00.000Z,ACCEPTED,FALSE,128756.08,MX,MXN,"{""CAD"":1.3678473103836157,""EUR"":0.7229993862397831,""MXN"":25.042375341939778,""USD"":1,""SGD"":1.4536449667047668,""AUD"":1.6358910443212287,""GBP"":0.664029409925193}"
bTIabn-u8I1XjALW4wpve,TRUE,GLOBALPAY,evt_1EtEc5msm9Ih5kWngBPu2xT,2019-05-24T19:12:00.000Z,ACCEPTED,FALSE,128536.15,MX,MXN,"{""CAD"":1.3678473103836157,""EUR"":0.7229993862397831,""MXN"":25.042375341939778,""USD"":1,""SGD"":1.4536449667047668,""AUD"":1.6358910443212287,""GBP"":0.664029409925193}"
q_z6wsa4eALpAnC8BKO8d,TRUE,GLOBALPAY,evt_1EckKqnKeGDa5pe5O1uxQDD,2019-05-24T00:00:00.000Z,ACCEPTED,FALSE,124731.57,UK,GBP,"{""CAD"":1.3719740399488969,""EUR"":0.7213990202045844,""MXN"":25.042540468536348,""USD"":1,""SGD"":1.456827662845163,""AUD"":1.635967844915398,""GBP"":0.6648174128549805}"
aK0pwABjtRi6MaPge34Ht,TRUE,GLOBALPAY,evt_1EKW3llUlF1zdBa4b6h7bS9,2019-05-24T04:48:00.000Z,ACCEPTED,FALSE,125241.82,UK,GBP,"{""CAD"":1.3719740399488969,""EUR"":0.7213990202045844,""MXN"":25.042540468536348,""USD"":1,""SGD"":1.456827662845163,""AUD"":1.635967844915398,""GBP"":0.6648174128549805}"
Whm-7CADaM_erYBUjtmVg,TRUE,GLOBALPAY,evt_1EycFOI3poKG5NKjlkjjwfc,2019-05-24T09:36:00.000Z,ACCEPTED,FALSE,125170.9,UK,GBP,"{""CAD"":1.3719740399488969,""EUR"":0.7213990202045844,""MXN"":25.042540468536348,""USD"":1,""SGD"":1.456827662845163,""AUD"":1.635967844915398,""GBP"":0.6648174128549805}"
E2w6FtOq_0GLtbh83fZU5,TRUE,GLOBALPAY,evt_1E04kpx84N8Cod_T3qpmq1H,2019-05-24T14:24:00.000Z,ACCEPTED,FALSE,125478.75,UK,GBP,"{""CAD"":1.3719740399488969,""EUR"":0.7213990202045844,""MXN"":25.042540468536348,""USD"":1,""SGD"":1.456827662845163,""AUD"":1.635967844915398,""GBP"":0.6648174128549805}"
ITro7_1xAlqx56WGgRTvY,TRUE,GLOBALPAY,evt_1EZbShoCq3AMOXhmNbGyED3,2019-05-24T19:12:00.000Z,ACCEPTED,FALSE,125743.18,UK,GBP,"{""CAD"":1.3719740399488969,""EUR"":0.7213990202045844,""MXN"":25.042540468536348,""USD"":1,""SGD"":1.456827662845163,""AUD"":1.635967844915398,""GBP"":0.6648174128549805}"
0Yxmr9E6653O2AB4QO4xm,TRUE,GLOBALPAY,evt_1Esi3z2qp5MTPDJR5O1piuh,2019-05-24T00:00:00.000Z,DECLINED,FALSE,140972.91,FR,EUR,"{""CAD"":1.3728234765730434,""EUR"":0.7178914729934665,""MXN"":25.047003515631896,""USD"":1,""SGD"":1.452855502765217,""AUD"":1.6350053149539083,""GBP"":0.6664260114278818}"
pN_qeQiJCI_Xz_rfKzono,TRUE,GLOBALPAY,evt_1EvXvrmgBzjYOOqrL6-J3fB,2019-05-24T04:48:00.000Z,ACCEPTED,FALSE,141411.8,FR,EUR,"{""CAD"":1.3728234765730434,""EUR"":0.7178914729934665,""MXN"":25.047003515631896,""USD"":1,""SGD"":1.452855502765217,""AUD"":1.6350053149539083,""GBP"":0.6664260114278818}"
YniekFiqLiQyCsbfURQBz,TRUE,GLOBALPAY,evt_1EOQHCShJPl7Gd8uWor-kJA,2019-05-24T09:36:00.000Z,ACCEPTED,FALSE,141632.44,FR,EUR,"{""CAD"":1.3728234765730434,""EUR"":0.7178914729934665,""MXN"":25.047003515631896,""USD"":1,""SGD"":1.452855502765217,""AUD"":1.6350053149539083,""GBP"":0.6664260114278818}"
_zluGR9d4maL8H6ykTv5B,TRUE,GLOBALPAY,evt_1EmVLAU9hYqvZZE-3YZX0B0,2019-05-24T14:24:00.000Z,DECLINED,FALSE,142008.94,FR,EUR,"{""CAD"":1.3728234765730434,""EUR"":0.7178914729934665,""MXN"":25.047003515631896,""USD"":1,""SGD"":1.452855502765217,""AUD"":1.6350053149539083,""GBP"":0.6664260114278818}"
vVdVtw9an0PPXs8eMgLaI,TRUE,GLOBALPAY,evt_1EDG6M46qRdIXq8nueB9j0E,2019-05-24T19:12:00.000Z,ACCEPTED,FALSE,142236.93,FR,EUR,"{""CAD"":1.3728234765730434,""EUR"":0.7178914729934665,""MXN"":25.047003515631896,""USD"":1,""SGD"":1.452855502765217,""AUD"":1.6350053149539083,""GBP"":0.6664260114278818}"
rgRbYmSLO2tKpvglL8266,TRUE,GLOBALPAY,evt_1ESx5XIr1h_hN1EtPcN57C_,2019-05-24T00:00:00.000Z,ACCEPTED,FALSE,147995.33,CA,CAD,"{""CAD"":1.3742761971572446,""EUR"":0.717781477833262,""MXN"":25.046427399381876,""USD"":1,""SGD"":1.4510286356293018,""AUD"":1.6312572289549163,""GBP"":0.6690035030577379}"
Zzod1Olf10_t46k2Q2au8,TRUE,GLOBALPAY,evt_1EIMX9EbogQkOLd1ODRUOAW,2019-05-24T04:48:00.000Z,ACCEPTED,FALSE,148460.13,CA,CAD,"{""CAD"":1.3742761971572446,""EUR"":0.717781477833262,""MXN"":25.046427399381876,""USD"":1,""SGD"":1.4510286356293018,""AUD"":1.6312572289549163,""GBP"":0.6690035030577379}"
IM_qAwlx48_zd2dkPOZrc,TRUE,GLOBALPAY,evt_1E3RqYNgZ45vTBEzt6fJojb,2019-05-24T09:36:00.000Z,DECLINED,FALSE,148891.61,CA,CAD,"{""CAD"":1.3742761971572446,""EUR"":0.717781477833262,""MXN"":25.046427399381876,""USD"":1,""SGD"":1.4510286356293018,""AUD"":1.6312572289549163,""GBP"":0.6690035030577379}"
Z7wYEQmop3RSJIzJax5S2,TRUE,GLOBALPAY,evt_1EY0iWhgXMtQPqd2BCoM0p9,2019-05-24T14:24:00.000Z,ACCEPTED,FALSE,148835.07,CA,CAD,"{""CAD"":1.3742761971572446,""EUR"":0.717781477833262,""MXN"":25.046427399381876,""USD"":1,""SGD"":1.4510286356293018,""AUD"":1.6312572289549163,""GBP"":0.6690035030577379}"
osCsXySulW2ypZfb9PEVw,TRUE,GLOBALPAY,evt_1EwhTQgRythwuk7hIkzaWIg,2019-05-24T19:12:00.000Z,ACCEPTED,FALSE,148663.62,CA,CAD,"{""CAD"":1.3742761971572446,""EUR"":0.717781477833262,""MXN"":25.046427399381876,""USD"":1,""SGD"":1.4510286356293018,""AUD"":1.6312572289549163,""GBP"":0.6690035030577379}"
HtlZabnVvODvZTg1Vu6g9,TRUE,GLOBALPAY,evt_1EPoWXciXJKA1DAovDIqU4q,2019-05-24T00:00:00.000Z,ACCEPTED,FALSE,142511.86,AE,USD,"{""CAD"":1.378241903465239,""EUR"":0.7197217943387776,""MXN"":25.05056947962055,""USD"":1,""SGD"":1.446478855868981,""AUD"":1.633231884664876,""GBP"":0.6697238420816212}"
NH_1nbZvhDLcmbAhxmddZ,TRUE,GLOBALPAY,evt_1EYsQ5B_bXxJPed2obB-kuz,2019-05-24T04:48:00.000Z,ACCEPTED,FALSE,142524.71,AE,USD,"{""CAD"":1.378241903465239,""EUR"":0.7197217943387776,""MXN"":25.05056947962055,""USD"":1,""SGD"":1.446478855868981,""AUD"":1.633231884664876,""GBP"":0.6697238420816212}"
UEPGlTMNAhjY5KBuNvE4v,TRUE,GLOBALPAY,evt_1EhLpMeutJl8qAGKX1GenJG,2019-05-24T09:36:00.000Z,ACCEPTED,FALSE,142547.9,AE,USD,"{""CAD"":1.378241903465239,""EUR"":0.7197217943387776,""MXN"":25.05056947962055,""USD"":1,""SGD"":1.446478855868981,""AUD"":1.633231884664876,""GBP"":0.6697238420816212}"
ldb1M3iW2UzCy2V5E8bU6,TRUE,GLOBALPAY,evt_1ECxBfH6kkmffMYTgm1COjh,2019-05-24T14:24:00.000Z,DECLINED,FALSE,142320.05,AE,USD,"{""CAD"":1.378241903465239,""EUR"":0.7197217943387776,""MXN"":25.05056947962055,""USD"":1,""SGD"":1.446478855868981,""AUD"":1.633231884664876,""GBP"":0.6697238420816212}"
lw6Btte4_e1QVh5gQXdfs,TRUE,GLOBALPAY,evt_1EsHeQScseKPHrbRzIRaNp0,2019-05-24T19:12:00.000Z,ACCEPTED,FALSE,142086.71,AE,USD,"{""CAD"":1.378241903465239,""EUR"":0.7197217943387776,""MXN"":25.05056947962055,""USD"":1,""SGD"":1.446478855868981,""AUD"":1.633231884664876,""GBP"":0.6697238420816212}"
yv8g0vrBADApbDu0enexx,TRUE,GLOBALPAY,evt_1ElyFrDL0Q5BeNByI9csIHv,2019-05-25T00:00:00.000Z,ACCEPTED,FALSE,142444.68,US,USD,"{""CAD"":1.381885904697922,""EUR"":0.7215182239507215,""MXN"":25.046780490358373,""USD"":1,""SGD"":1.4473952763591744,""AUD"":1.6339970708646354,""GBP"":0.6694226544316055}"
IKfgfGxZNipOWVyb0m0E2,TRUE,GLOBALPAY,evt_1E47dKQjvIAE5GQSYNrktJG,2019-05-25T04:48:00.000Z,DECLINED,FALSE,143004.93,US,USD,"{""CAD"":1.381885904697922,""EUR"":0.7215182239507215,""MXN"":25.046780490358373,""USD"":1,""SGD"":1.4473952763591744,""AUD"":1.6339970708646354,""GBP"":0.6694226544316055}"
3GnriCcqMIQIHdLELBhUQ,TRUE,GLOBALPAY,evt_1E3ce856fd2qObApsImMNs2,2019-05-25T09:36:00.000Z,ACCEPTED,FALSE,143086.21,US,USD,"{""CAD"":1.381885904697922,""EUR"":0.7215182239507215,""MXN"":25.046780490358373,""USD"":1,""SGD"":1.4473952763591744,""AUD"":1.6339970708646354,""GBP"":0.6694226544316055}"
fDQElXUsw-Ki6s_EUH79K,TRUE,GLOBALPAY,evt_1Eb2OBVPS6E9VxuCG857LVw,2019-05-25T14:24:00.000Z,DECLINED,FALSE,143532.79,US,USD,"{""CAD"":1.381885904697922,""EUR"":0.7215182239507215,""MXN"":25.046780490358373,""USD"":1,""SGD"":1.4473952763591744,""AUD"":1.6339970708646354,""GBP"":0.6694226544316055}"
tV7ZHXz-t8Lbx9gRkC5vK,TRUE,GLOBALPAY,evt_1EQaNuE7fur4siphYaCYTIm,2019-05-25T19:12:00.000Z,ACCEPTED,FALSE,144046.99,US,USD,"{""CAD"":1.381885904697922,""EUR"":0.7215182239507215,""MXN"":25.046780490358373,""USD"":1,""SGD"":1.4473952763591744,""AUD"":1.6339970708646354,""GBP"":0.6694226544316055}"
tMEiuVP2Df92rRYBOVXoe,TRUE,GLOBALPAY,evt_1EvDpWj5lzmlBiO0Wx7VgkL,2019-05-25T00:00:00.000Z,ACCEPTED,FALSE,129103.5,MX,MXN,"{""CAD"":1.3863655898426197,""EUR"":0.7260590736838776,""MXN"":25.04726771725303,""USD"":1,""SGD"":1.446974079292756,""AUD"":1.6290967581629563,""GBP"":0.6737393546499972}"
3uB3UbNVs_3PIChfp8jnD,TRUE,GLOBALPAY,evt_1EeIcG2mT2tFoh0NfypHlry,2019-05-25T04:48:00.000Z,ACCEPTED,FALSE,128984.92,MX,MXN,"{""CAD"":1.3863655898426197,""EUR"":0.7260590736838776,""MXN"":25.04726771725303,""USD"":1,""SGD"":1.446974079292756,""AUD"":1.6290967581629563,""GBP"":0.6737393546499972}"
pDO26EVQ5-N54YXmAeFO_,TRUE,GLOBALPAY,evt_1EiAz2mVzyKg3xK5b8hhMQq,2019-05-25T09:36:00.000Z,DECLINED,FALSE,128924.59,MX,MXN,"{""CAD"":1.3863655898426197,""EUR"":0.7260590736838776,""MXN"":25.04726771725303,""USD"":1,""SGD"":1.446974079292756,""AUD"":1.6290967581629563,""GBP"":0.6737393546499972}"
LTRiyQAdVnh4kPUFOSnIM,TRUE,GLOBALPAY,evt_1ES6GKXBKasGHmn4LRW8crE,2019-05-25T14:24:00.000Z,ACCEPTED,FALSE,129489.72,MX,MXN,"{""CAD"":1.3863655898426197,""EUR"":0.7260590736838776,""MXN"":25.04726771725303,""USD"":1,""SGD"":1.446974079292756,""AUD"":1.6290967581629563,""GBP"":0.6737393546499972}"
JY85AU7iLY4WoifHM5TBo,TRUE,GLOBALPAY,evt_1EJoUOsK2iMLnZHzzN10Hon,2019-05-25T19:12:00.000Z,ACCEPTED,FALSE,129560.74,MX,MXN,"{""CAD"":1.3863655898426197,""EUR"":0.7260590736838776,""MXN"":25.04726771725303,""USD"":1,""SGD"":1.446974079292756,""AUD"":1.6290967581629563,""GBP"":0.6737393546499972}"
f__lEW0iGLxnZhcWn-BHW,TRUE,GLOBALPAY,evt_1EvS9rGeSWjVU_EkYaySCow,2019-05-25T00:00:00.000Z,ACCEPTED,FALSE,126367.59,UK,GBP,"{""CAD"":1.387112914457635,""EUR"":0.7226819912070966,""MXN"":25.0439903756353,""USD"":1,""SGD"":1.4470180626872335,""AUD"":1.6313084771997732,""GBP"":0.6781254229808943}"
kWHPHh3735bBDmTfeLE-5,TRUE,GLOBALPAY,evt_1EjLx32QYLShTWisLvBFW-v,2019-05-25T04:48:00.000Z,DECLINED,FALSE,126893.85,UK,GBP,"{""CAD"":1.387112914457635,""EUR"":0.7226819912070966,""MXN"":25.0439903756353,""USD"":1,""SGD"":1.4470180626872335,""AUD"":1.6313084771997732,""GBP"":0.6781254229808943}"
re5Lwpw6PEmcqfhbZKbRb,TRUE,GLOBALPAY,evt_1EIOnC8sn9tz8QgIV2jZ5wY,2019-05-25T09:36:00.000Z,ACCEPTED,FALSE,126632.99,UK,GBP,"{""CAD"":1.387112914457635,""EUR"":0.7226819912070966,""MXN"":25.0439903756353,""USD"":1,""SGD"":1.4470180626872335,""AUD"":1.6313084771997732,""GBP"":0.6781254229808943}"
b_hQipSDXiYgf_cyGhzsk,TRUE,GLOBALPAY,evt_1ECuzjkGrD8uqEbOGk8fWG9,2019-05-25T14:24:00.000Z,DECLINED,FALSE,127315.01,UK,GBP,"{""CAD"":1.387112914457635,""EUR"":0.7226819912070966,""MXN"":25.0439903756353,""USD"":1,""SGD"":1.4470180626872335,""AUD"":1.6313084771997732,""GBP"":0.6781254229808943}"
neDfFIQdpXM7vSijMEQOs,TRUE,GLOBALPAY,evt_1EqmFw-aMnfjztl--9s2KTV,2019-05-25T19:12:00.000Z,DECLINED,FALSE,127423.94,UK,GBP,"{""CAD"":1.387112914457635,""EUR"":0.7226819912070966,""MXN"":25.0439903756353,""USD"":1,""SGD"":1.4470180626872335,""AUD"":1.6313084771997732,""GBP"":0.6781254229808943}"
56Z1lNJdiUEtCBicFaMXg,TRUE,GLOBALPAY,evt_1EcuQFf4CFTCqQyORQXvfoC,2019-05-25T00:00:00.000Z,ACCEPTED,FALSE,142566.1,FR,EUR,"{""CAD"":1.3919562055052521,""EUR"":0.7214508762829397,""MXN"":25.040996548363385,""USD"":1,""SGD"":1.443991067306451,""AUD"":1.633523592852846,""GBP"":0.6738882081776069}"
ZmNEYR1pL_sDt5gl9e4Nc,TRUE,GLOBALPAY,evt_1EzFLzm7zH0gJ7EMeplCZet,2019-05-25T04:48:00.000Z,DECLINED,FALSE,142847.93,FR,EUR,"{""CAD"":1.3919562055052521,""EUR"":0.7214508762829397,""MXN"":25.040996548363385,""USD"":1,""SGD"":1.443991067306451,""AUD"":1.633523592852846,""GBP"":0.6738882081776069}"
wpiXaQd2QGO04doQBg9LP,TRUE,GLOBALPAY,evt_1Ek_uQneHGdoMnwb5QqRXVw,2019-05-25T09:36:00.000Z,ACCEPTED,FALSE,143189.57,FR,EUR,"{""CAD"":1.3919562055052521,""EUR"":0.7214508762829397,""MXN"":25.040996548363385,""USD"":1,""SGD"":1.443991067306451,""AUD"":1.633523592852846,""GBP"":0.6738882081776069}"
2UjHCm3yQtiFpByWHg7Rc,TRUE,GLOBALPAY,evt_1Es4nmprO0gwyvMdzPxUzZ2,2019-05-25T14:24:00.000Z,ACCEPTED,FALSE,143690.47,FR,EUR,"{""CAD"":1.3919562055052521,""EUR"":0.7214508762829397,""MXN"":25.040996548363385,""USD"":1,""SGD"":1.443991067306451,""AUD"":1.633523592852846,""GBP"":0.6738882081776069}"
XAvMR-BkhYPeZwnyNJMHX,TRUE,GLOBALPAY,evt_1E21SK-sBkKO225i5wBqrJQ,2019-05-25T19:12:00.000Z,ACCEPTED,FALSE,144332.13,FR,EUR,"{""CAD"":1.3919562055052521,""EUR"":0.7214508762829397,""MXN"":25.040996548363385,""USD"":1,""SGD"":1.443991067306451,""AUD"":1.633523592852846,""GBP"":0.6738882081776069}"
GhoOnR33oIR5TpUf5TISk,TRUE,GLOBALPAY,evt_1ESCHWXoT8hH64GTCbC9ASh,2019-05-25T00:00:00.000Z,ACCEPTED,FALSE,149146.07,CA,CAD,"{""CAD"":1.3918951887762268,""EUR"":0.7184526276293076,""MXN"":25.041409574911658,""USD"":1,""SGD"":1.4474206109523442,""AUD"":1.6345825393247946,""GBP"":0.6751283939467816}"
tGoruQOZ0nLN_XJObgHbk,TRUE,GLOBALPAY,evt_1EW7cHniA197D4MQtOmJPzm,2019-05-25T04:48:00.000Z,ACCEPTED,FALSE,149530.47,CA,CAD,"{""CAD"":1.3918951887762268,""EUR"":0.7184526276293076,""MXN"":25.041409574911658,""USD"":1,""SGD"":1.4474206109523442,""AUD"":1.6345825393247946,""GBP"":0.6751283939467816}"
E4T-2Gs9PUdEOahoa9lOb,TRUE,GLOBALPAY,evt_1EcimvHS1B2H7E7w4S-f2aA,2019-05-25T09:36:00.000Z,DECLINED,FALSE,149598.25,CA,CAD,"{""CAD"":1.3918951887762268,""EUR"":0.7184526276293076,""MXN"":25.041409574911658,""USD"":1,""SGD"":1.4474206109523442,""AUD"":1.6345825393247946,""GBP"":0.6751283939467816}"
